timestep,location,flow,occupy,speed
40,10,5.0,1,1
40,11,4.0,1,1
40,12,31.0,1,1
40,13,13.0,1,1
40,14,0.0,1,1
41,0,18.0,1,1
41,1,31.0,1,1
41,2,23.0,1,1
41,3,18.0,1,1
41,4,11.0,1,1
41,5,33.0,1,1
41,6,16.0,1,1
41,7,25.0,1,1
41,8,10.0,1,1
41,9,13.0,1,1
41,10,3.0,1,1
41,11,6.0,1,1
41,12,34.0,1,1
41,13,16.0,1,1
41,14,0.0,1,1
42,0,17.0,1,1
42,1,22.0,1,1
42,2,35.0,1,1
42,3,9.0,1,1
42,4,20.0,1,1
42,5,32.0,1,1
42,6,18.0,1,1
42,7,26.0,1,1
42,8,7.0,1,1
42,9,11.0,1,1
42,10,7.0,1,1
42,11,5.0,1,1
42,12,30.0,1,1
42,13,27.0,1,1
42,14,0.0,1,1
43,0,24.0,1,1
43,1,28.0,1,1
43,2,35.0,1,1
43,3,24.0,1,1
43,4,19.0,1,1
43,5,38.0,1,1
43,6,24.0,1,1
43,7,31.0,1,1
43,8,18.0,1,1
43,9,30.0,1,1
43,10,6.0,1,1
43,11,1.0,1,1
43,12,31.0,1,1
43,13,16.0,1,1
43,14,0.0,1,1
44,0,20.0,1,1
44,1,32.0,1,1
44,2,20.0,1,1
44,3,15.0,1,1
44,4,18.0,1,1
44,5,44.0,1,1
44,6,17.0,1,1
44,7,27.0,1,1
44,8,29.0,1,1
44,9,22.0,1,1
44,10,10.0,1,1
44,11,4.0,1,1
44,12,54.0,1,1
44,13,35.0,1,1
44,14,0.0,1,1
45,0,14.0,1,1
45,1,22.0,1,1
45,2,39.0,1,1
45,3,21.0,1,1
45,4,21.0,1,1
45,5,39.0,1,1
45,6,27.0,1,1
45,7,34.0,1,1
45,8,11.0,1,1
45,9,23.0,1,1
45,10,10.0,1,1
45,11,9.0,1,1
45,12,53.0,1,1
45,13,22.0,1,1
45,14,0.0,1,1
46,0,25.0,1,1
46,1,43.0,1,1
46,2,26.0,1,1
46,3,21.0,1,1
46,4,21.0,1,1
46,5,41.0,1,1
46,6,29.0,1,1
46,7,35.0,1,1
46,8,20.0,1,1
46,9,21.0,1,1
46,10,7.0,1,1
46,11,13.0,1,1
46,12,44.0,1,1
46,13,16.0,1,1
46,14,0.0,1,1
47,0,31.0,1,1
47,1,48.0,1,1
47,2,42.0,1,1
47,3,32.0,1,1
